customer_id,age,gender,country,annual_income,spending_score,num_purchases,avg_purchase_value,membership_years,churned,Historical_LTV,Predictive_LTV,Cluster,Segment_Name
7694,18,Female,USA,135673,31,11,59.77,0,1,657.47,6031.834862385322,0.0,At Risk Customers
7695,38,Female,Japan,71215,66,34,42.9,12,0,1458.6,1115.1376146788991,0.0,At Risk Customers
7696,37,Female,India,63410,46,37,37.14,15,0,1374.18,840.4770642201836,1.0,Champions / Top Spenders
7697,57,Male,Canada,141573,6,9,45.5,0,0,409.5,3756.880733944954,3.0,Loyal Customers
7698,26,Male,Australia,76781,41,17,46.32,5,0,787.44,1444.8440366972477,0.0,At Risk Customers
7699,43,Male,UK,139305,88,27,57.98,6,0,1565.4599999999998,2393.669724770642,3.0,Loyal Customers
7700,30,Male,South Africa,63652,72,21,52.56,5,1,1103.76,2025.2477064220184,0.0,At Risk Customers
7701,70,Female,USA,144690,94,22,63.46,3,0,1396.1200000000001,4269.480122324159,3.0,Loyal Customers
7702,31,Male,France,72682,97,15,61.51,0,0,922.65,8464.678899082568,0.0,At Risk Customers
7703,30,Male,Canada,81400,11,26,38.71,10,0,1006.46,923.3577981651376,0.0,At Risk Customers
7704,53,Female,USA,59299,46,30,39.74,11,0,1192.2,994.3286071726438,1.0,Champions / Top Spenders
7705,40,Male,France,31973,19,11,31.66,4,1,348.26,798.7614678899082,0.0,At Risk Customers
7706,28,Male,Canada,69634,100,34,63.82,9,0,2169.88,2211.9062181447503,0.0,At Risk Customers
7707,39,Male,Germany,145501,99,28,59.26,5,0,1659.28,3044.5504587155965,3.0,Loyal Customers
7708,33,Male,USA,60954,6,16,26.78,6,1,428.48,655.1681957186544,3.0,Loyal Customers
7709,39,Male,India,61731,90,13,45.92,1,0,596.96,5476.697247706423,0.0,At Risk Customers
7710,63,Female,Brazil,39958,77,39,44.42,14,0,1732.38,1135.2424639580604,2.0,New / Low Engagement
7711,48,Male,USA,69362,51,23,34.51,8,0,793.7299999999999,910.2408256880733,3.0,Loyal Customers
7712,54,Male,USA,161457,7,13,49.3,2,0,640.9,2939.908256880734,0.0,At Risk Customers
7713,57,Female,USA,161733,13,33,58.42,12,0,1927.8600000000001,1473.8990825688074,3.0,Loyal Customers
7714,62,Female,France,71802,20,21,36.32,8,1,762.72,874.6788990825688,0.0,At Risk Customers
7715,36,Female,India,72572,70,31,45.1,9,0,1398.1000000000001,1425.178389398573,2.0,New / Low Engagement
7716,38,Male,Germany,87503,76,22,61.54,4,0,1353.8799999999999,3105.229357798165,3.0,Loyal Customers
7717,37,Male,UK,115787,88,18,70.61,1,0,1270.98,11660.366972477064,1.0,Champions / Top Spenders
7718,40,Female,Brazil,25800,26,10,39.84,3,0,398.40000000000003,1218.3486238532112,3.0,Loyal Customers
7719,51,Male,USA,149499,29,22,53.58,5,1,1178.76,2162.862385321101,3.0,Loyal Customers
7720,19,Male,USA,70383,94,13,57.59,0,0,748.6700000000001,6868.532110091744,3.0,Loyal Customers
7721,58,Male,France,66510,69,15,39.24,2,0,588.6,2700.0,0.0,At Risk Customers
7722,65,Male,USA,178656,27,26,64.73,7,0,1682.98,2205.740498034076,1.0,Champions / Top Spenders
7723,32,Male,UK,76005,9,4,37.25,0,1,149.0,1366.9724770642201,1.0,Champions / Top Spenders
7724,21,Male,France,35285,2,1,28.1,0,0,28.1,257.7981651376147,0.0,At Risk Customers
7725,41,Male,Brazil,23308,68,37,34.98,14,0,1294.26,848.1389252948885,0.0,At Risk Customers
7726,28,Female,India,76895,74,30,52.56,9,0,1576.8000000000002,1607.3394495412845,0.0,At Risk Customers
7727,47,Female,Germany,130588,93,34,69.48,8,0,2362.32,2709.0825688073396,0.0,At Risk Customers
7728,64,Female,Germany,124569,17,28,57.57,10,0,1611.96,1478.8623853211009,0.0,At Risk Customers
7729,53,Female,Canada,171962,63,28,59.58,7,0,1668.24,2186.4220183486236,0.0,At Risk Customers
7730,46,Female,UK,105462,60,24,53.15,6,0,1275.6,1950.4587155963302,0.0,At Risk Customers
7731,42,Male,France,64787,58,26,40.67,9,0,1057.42,1077.9001019367993,1.0,Champions / Top Spenders
7732,18,Female,USA,65265,29,8,39.53,0,0,316.24,2901.2844036697247,3.0,Loyal Customers
7733,40,Male,France,30450,49,24,31.37,9,0,752.88,767.4617737003058,3.0,Loyal Customers
7734,39,Male,India,47794,80,13,51.24,1,0,666.12,6111.192660550459,0.0,At Risk Customers
7735,41,Male,Brazil,71463,62,35,52.94,12,0,1852.8999999999999,1416.5902140672783,1.0,Champions / Top Spenders
7736,23,Female,Australia,129577,22,8,43.55,0,1,348.4,3196.3302752293575,0.0,At Risk Customers
7737,32,Male,Germany,119312,12,31,43.21,12,0,1339.51,1024.0902140672783,1.0,Champions / Top Spenders
7738,58,Male,India,76927,7,5,42.62,1,0,213.1,1955.045871559633,3.0,Loyal Customers
7739,57,Male,Australia,55900,39,18,45.34,6,0,816.1200000000001,1247.8899082568807,3.0,Loyal Customers
7740,45,Male,Canada,131915,9,13,52.16,2,1,678.0799999999999,3110.45871559633,3.0,Loyal Customers
7741,29,Male,UK,70465,15,24,38.68,9,0,928.3199999999999,946.2996941896024,3.0,Loyal Customers
7742,37,Male,UK,43567,23,15,32.51,5,1,487.65,894.7706422018349,3.0,Loyal Customers
7743,58,Female,Japan,176968,23,12,68.23,1,1,818.76,7511.559633027523,3.0,Loyal Customers
7744,63,Male,Brazil,35402,49,23,37.33,7,0,858.5899999999999,1125.2817824377457,2.0,New / Low Engagement
7745,25,Male,France,55269,40,21,36.42,7,0,764.82,1002.3853211009175,3.0,Loyal Customers
7746,22,Male,Canada,97357,76,19,62.09,3,0,1179.71,3607.6758409785934,3.0,Loyal Customers
7747,48,Female,USA,96433,19,17,34.99,4,0,594.83,1364.2889908256882,3.0,Loyal Customers
7748,30,Female,UK,42433,18,18,24.36,6,0,438.48,670.4587155963303,2.0,New / Low Engagement
7749,26,Male,USA,50435,40,19,28.37,6,0,539.03,824.204892966361,0.0,At Risk Customers
7750,53,Female,Australia,159415,98,47,75.51,15,0,3548.9700000000003,2170.623853211009,1.0,Champions / Top Spenders
7751,18,Female,UK,71488,68,9,53.62,0,0,482.58,4427.339449541284,0.0,At Risk Customers
7752,36,Female,USA,126201,73,38,59.33,12,0,2254.54,1723.6544342507646,0.0,At Risk Customers
7753,40,Male,UK,102625,68,30,51.36,9,0,1540.8,1570.6422018348626,0.0,At Risk Customers
7754,38,Male,Canada,77892,98,23,56.05,5,0,1289.1499999999999,2365.412844036697,3.0,Loyal Customers
7755,19,Female,South Africa,41184,75,12,49.31,1,0,591.72,5428.623853211009,0.0,At Risk Customers
7756,60,Male,Canada,108762,61,37,59.25,12,0,2192.25,1676.032110091743,0.0,At Risk Customers
7757,56,Female,Canada,91410,51,39,55.38,15,0,2159.82,1320.9908256880733,0.0,At Risk Customers
7758,62,Male,Germany,98866,33,31,43.74,10,0,1355.94,1243.981651376147,3.0,Loyal Customers
7759,41,Female,Germany,114962,85,17,65.35,1,1,1110.9499999999998,10192.201834862384,3.0,Loyal Customers
7760,46,Female,Brazil,29461,50,18,45.61,6,0,820.98,1255.321100917431,3.0,Loyal Customers
7761,24,Female,South Africa,49358,73,22,39.9,6,0,877.8,1342.201834862385,0.0,At Risk Customers
7762,59,Male,UK,59787,87,34,58.15,11,0,1977.1,1648.9574645537946,3.0,Loyal Customers
7763,21,Male,South Africa,58734,57,13,41.18,1,1,535.34,4911.376146788991,3.0,Loyal Customers
7764,21,Female,USA,143477,77,18,67.3,2,0,1211.3999999999999,5556.880733944953,0.0,At Risk Customers
7765,64,Male,France,81324,7,34,33.94,14,0,1153.96,756.1992136304062,1.0,Champions / Top Spenders
7766,23,Male,Canada,49770,39,9,31.42,1,0,282.78000000000003,2594.311926605505,0.0,At Risk Customers
7767,45,Male,Brazil,71352,98,39,60.18,13,0,2347.02,1656.3302752293578,2.0,New / Low Engagement
7768,32,Female,India,77731,5,31,30.17,14,0,935.2700000000001,612.8899082568807,3.0,Loyal Customers
7769,41,Male,France,50870,9,17,38.78,6,1,659.26,1008.0428134556577,1.0,Champions / Top Spenders
7770,42,Female,India,36998,54,9,43.91,1,1,395.18999999999994,3625.596330275229,1.0,Champions / Top Spenders
7771,26,Female,France,36473,21,5,35.0,1,1,175.0,1605.5045871559632,0.0,At Risk Customers
7772,42,Female,South Africa,65990,81,32,58.0,11,0,1856.0,1547.9566305254377,3.0,Loyal Customers
7773,22,Female,USA,149216,15,17,57.84,3,1,983.2800000000001,3006.9724770642206,1.0,Champions / Top Spenders
7774,63,Male,USA,83394,75,11,48.64,0,0,535.04,4908.623853211009,3.0,Loyal Customers
7775,69,Female,India,80523,71,17,56.05,2,0,952.8499999999999,4370.871559633028,3.0,Loyal Customers
7776,32,Male,Brazil,25008,71,27,33.12,8,0,894.2399999999999,1025.5045871559632,0.0,At Risk Customers
7777,62,Female,Canada,151467,46,39,57.61,14,1,2246.79,1472.3394495412842,0.0,At Risk Customers
7778,39,Male,Canada,67226,60,28,50.85,9,0,1423.8,1451.376146788991,0.0,At Risk Customers
7779,70,Male,USA,146319,21,41,50.35,15,1,2064.35,1262.5993883792048,0.0,At Risk Customers
7780,55,Male,Canada,107304,35,39,56.49,15,0,2203.11,1347.4678899082571,0.0,At Risk Customers
7781,25,Male,USA,47769,80,25,44.43,7,0,1110.75,1455.7667103538665,0.0,At Risk Customers
7782,58,Male,Canada,170116,23,32,60.34,11,1,1930.88,1610.4086738949127,0.0,At Risk Customers
7783,35,Male,South Africa,52037,33,33,39.9,13,0,1316.7,929.2166549047282,1.0,Champions / Top Spenders
7784,18,Female,France,61374,65,9,37.51,0,1,337.59,3097.1559633027523,1.0,Champions / Top Spenders
7785,20,Male,Canada,101757,9,10,32.92,1,0,329.20000000000005,3020.1834862385326,3.0,Loyal Customers
7786,28,Female,France,45702,28,15,36.93,4,0,553.95,1270.5275229357799,0.0,At Risk Customers
7787,39,Female,USA,119214,76,46,51.86,15,0,2385.56,1459.0581039755352,3.0,Loyal Customers
7788,51,Female,USA,83522,54,13,54.83,1,0,712.79,6539.357798165137,3.0,Loyal Customers
7789,68,Female,Canada,121016,1,19,51.65,5,1,981.35,1800.6422018348621,0.0,At Risk Customers
7790,52,Female,Brazil,36200,14,28,36.63,13,0,1025.64,723.8108680310515,3.0,Loyal Customers
7791,52,Female,UK,60393,34,16,38.18,5,0,610.88,1120.880733944954,0.0,At Risk Customers
7792,55,Male,USA,53072,75,27,52.54,7,0,1418.58,1859.213630406291,3.0,Loyal Customers
7793,55,Female,France,55539,61,22,34.08,7,0,749.76,982.6474442988203,2.0,New / Low Engagement
7794,56,Female,France,78584,54,38,54.63,14,0,2075.94,1360.3800786369595,3.0,Loyal Customers
7795,59,Female,Brazil,50264,15,15,30.42,6,0,456.3,697.7064220183487,0.0,At Risk Customers
7796,70,Female,USA,175978,46,22,54.64,4,0,1202.08,2757.064220183486,2.0,New / Low Engagement
7797,50,Male,Brazil,50794,36,16,43.05,4,0,688.8,1579.8165137614678,0.0,At Risk Customers
7798,47,Female,Brazil,39788,67,37,36.96,14,0,1367.52,896.1467889908257,3.0,Loyal Customers
7799,19,Female,USA,143561,47,12,53.28,0,0,639.36,5865.688073394495,3.0,Loyal Customers
7800,46,Female,India,93567,5,27,31.72,10,0,856.4399999999999,785.7247706422019,2.0,New / Low Engagement
7801,42,Female,UK,97304,35,26,47.45,8,0,1233.7,1414.7935779816514,0.0,At Risk Customers
7802,49,Female,Japan,79852,77,32,56.75,10,0,1816.0,1666.0550458715597,3.0,Loyal Customers
7803,51,Female,UK,72547,36,16,46.08,4,0,737.28,1691.0091743119265,1.0,Champions / Top Spenders
7804,19,Male,France,35521,10,5,27.72,0,0,138.6,1271.559633027523,0.0,At Risk Customers
7805,29,Female,USA,43963,51,28,46.14,10,0,1291.92,1185.2477064220184,2.0,New / Low Engagement
7806,51,Male,India,25878,86,24,41.07,7,0,985.6800000000001,1291.8479685452162,0.0,At Risk Customers
7807,35,Female,Germany,132334,31,36,58.69,12,0,2112.84,1615.321100917431,3.0,Loyal Customers
7808,23,Female,UK,85672,28,13,38.45,3,1,499.85,1528.5932721712538,2.0,New / Low Engagement
7809,21,Male,USA,102653,31,14,37.89,3,0,530.46,1622.2018348623856,3.0,Loyal Customers
7810,38,Male,Canada,98812,75,16,54.86,1,0,877.76,8052.844036697247,0.0,At Risk Customers
7811,37,Female,Japan,132170,49,25,51.52,6,1,1288.0,1969.4189602446486,0.0,At Risk Customers
7812,59,Female,Japan,105350,7,35,51.51,15,0,1802.85,1102.6605504587155,0.0,At Risk Customers
7813,38,Male,India,69672,43,28,37.86,10,0,1060.08,972.5504587155963,3.0,Loyal Customers
7814,68,Female,Germany,51526,66,26,35.01,9,0,910.26,927.8899082568806,0.0,At Risk Customers
7815,51,Female,USA,52756,29,35,40.61,14,1,1421.35,931.422018348624,0.0,At Risk Customers
7816,46,Female,Brazil,33175,91,40,39.77,14,0,1590.8000000000002,1042.4639580602884,0.0,At Risk Customers
7817,59,Male,USA,108670,79,39,62.16,12,0,2424.24,1853.394495412844,1.0,Champions / Top Spenders
7818,27,Male,India,73740,31,7,44.4,0,0,310.8,2851.376146788991,3.0,Loyal Customers
7819,25,Female,USA,83375,25,20,35.53,7,0,710.6,931.3237221494103,2.0,New / Low Engagement
7820,61,Male,Japan,126105,1,31,49.31,11,0,1528.6100000000001,1274.9040867389492,0.0,At Risk Customers
7821,43,Female,UK,88144,88,39,57.16,12,0,2229.24,1704.3119266055044,3.0,Loyal Customers
7822,44,Female,UK,71774,8,15,32.77,5,0,491.55000000000007,901.9266055045872,0.0,At Risk Customers
7823,36,Female,UK,58605,91,41,58.56,14,0,2400.96,1573.3682830930536,3.0,Loyal Customers
7824,20,Female,UK,94053,97,15,59.78,1,1,896.7,8226.605504587156,2.0,New / Low Engagement
7825,64,Male,Canada,157292,91,18,62.6,1,0,1126.8,10337.614678899083,1.0,Champions / Top Spenders
7826,67,Female,Brazil,91903,54,9,50.18,0,0,451.62,4143.302752293578,0.0,At Risk Customers
7827,64,Female,UK,80648,20,34,42.99,14,1,1461.66,957.8374836173001,0.0,At Risk Customers
7828,65,Female,Japan,175494,33,39,64.56,13,0,2517.84,1776.8807339449543,1.0,Champions / Top Spenders
7829,18,Male,Australia,118491,27,9,40.5,0,0,364.5,3344.0366972477063,2.0,New / Low Engagement
7830,56,Male,USA,139939,41,17,61.89,2,0,1052.13,4826.284403669725,0.0,At Risk Customers
7831,46,Female,USA,72480,16,34,34.98,13,1,1189.32,839.3225123500353,3.0,Loyal Customers
7832,42,Male,Australia,112574,46,14,58.02,2,1,812.2800000000001,3726.05504587156,0.0,At Risk Customers
7833,49,Male,Australia,134977,14,30,48.63,11,1,1458.9,1216.763969974979,3.0,Loyal Customers
7834,28,Male,Brazil,33932,92,12,39.67,0,0,476.04,4367.339449541285,0.0,At Risk Customers
7835,58,Female,France,93393,58,26,55.61,7,0,1445.86,1894.9672346002621,2.0,New / Low Engagement
7836,70,Female,USA,58692,69,33,43.72,12,0,1442.76,1103.0275229357796,0.0,At Risk Customers
7837,32,Male,Canada,148168,64,22,61.63,4,0,1355.8600000000001,3109.770642201835,2.0,New / Low Engagement
7838,31,Male,Canada,51589,80,29,42.37,9,0,1228.73,1252.5280326197756,0.0,At Risk Customers
7839,54,Female,Brazil,81612,8,27,41.31,11,0,1115.3700000000001,930.2502085070893,0.0,At Risk Customers
7840,34,Female,India,56729,30,26,44.81,9,0,1165.06,1187.624872579001,1.0,Champions / Top Spenders
7841,25,Male,USA,53880,35,11,47.22,2,0,519.42,2382.6605504587155,3.0,Loyal Customers
7842,66,Male,USA,56610,39,17,48.58,5,0,825.86,1515.3394495412845,0.0,At Risk Customers
7843,49,Male,Germany,113371,78,43,59.09,14,0,2540.8700000000003,1665.052424639581,0.0,At Risk Customers
7844,54,Male,India,45242,100,41,44.97,14,0,1843.77,1208.237221494102,3.0,Loyal Customers
7845,33,Female,France,78317,48,13,40.5,2,0,526.5,2415.137614678899,3.0,Loyal Customers
7846,43,Female,USA,141688,85,19,72.02,2,0,1368.3799999999999,6276.97247706422,3.0,Loyal Customers
7847,44,Female,UK,71657,19,20,46.97,6,0,939.4,1436.3914373088685,3.0,Loyal Customers
7848,47,Male,France,87273,85,14,58.21,1,0,814.94,7476.513761467891,3.0,Loyal Customers
7849,59,Male,Japan,154537,12,19,62.54,4,1,1188.26,2725.3669724770643,2.0,New / Low Engagement
7850,26,Male,UK,105411,44,22,53.38,5,0,1174.3600000000001,2154.7889908256884,0.0,At Risk Customers
7851,67,Female,Brazil,67430,41,36,43.32,15,1,1559.52,953.8348623853211,3.0,Loyal Customers
7852,27,Male,Japan,149429,78,19,72.43,2,0,1376.17,6312.706422018349,0.0,At Risk Customers
7853,41,Male,Brazil,44508,53,26,40.2,9,0,1045.2,1065.4434250764527,0.0,At Risk Customers
7854,64,Female,Canada,112468,73,43,60.34,14,0,2594.6200000000003,1700.2752293577983,3.0,Loyal Customers
7855,39,Male,India,78652,89,20,63.25,3,0,1265.0,3868.5015290519877,0.0,At Risk Customers
7856,46,Female,USA,133358,12,34,46.54,13,0,1582.36,1116.697247706422,1.0,Champions / Top Spenders
7857,20,Male,USA,76651,22,8,37.4,1,0,299.2,2744.9541284403667,0.0,At Risk Customers
7858,43,Male,USA,89581,82,41,49.32,14,0,2022.1200000000001,1325.1114023591088,3.0,Loyal Customers
7859,48,Female,USA,126780,35,19,53.82,4,0,1022.58,2345.3669724770643,0.0,At Risk Customers
7860,56,Male,USA,117316,91,27,62.97,6,0,1700.19,2599.678899082569,1.0,Champions / Top Spenders
7861,23,Male,Brazil,48604,51,9,42.49,0,0,382.41,3508.3486238532114,1.0,Champions / Top Spenders
7862,37,Male,India,64287,14,11,45.05,4,0,495.54999999999995,1136.5825688073394,0.0,At Risk Customers
7863,62,Male,UK,113425,6,30,49.22,12,0,1476.6,1128.8990825688072,3.0,Loyal Customers
7864,33,Female,France,27521,64,22,36.77,7,0,808.94,1060.2096985583225,2.0,New / Low Engagement
7865,64,Female,France,86800,43,16,50.18,3,0,802.88,2455.2905198776757,3.0,Loyal Customers
7866,68,Male,UK,140047,69,19,57.95,2,0,1101.05,5050.688073394495,2.0,New / Low Engagement
7867,55,Male,Australia,81940,18,16,33.47,5,0,535.52,982.6055045871559,3.0,Loyal Customers
7868,40,Female,USA,122087,11,23,42.46,8,0,976.58,1119.9311926605506,1.0,Champions / Top Spenders
7869,20,Female,UK,62308,27,10,47.66,1,0,476.59999999999997,4372.477064220183,3.0,Loyal Customers
7870,67,Male,USA,104079,88,18,62.96,2,1,1133.28,5198.532110091743,3.0,Loyal Customers
7871,37,Female,Germany,127469,39,19,57.05,5,0,1083.95,1988.8990825688072,0.0,At Risk Customers
7872,37,Female,USA,57561,88,27,51.44,7,0,1388.8799999999999,1820.2883355176932,1.0,Champions / Top Spenders
7873,39,Female,USA,57853,15,11,36.83,3,1,405.13,1238.9296636085626,1.0,Champions / Top Spenders
7874,65,Male,USA,95353,6,11,32.57,3,1,358.27,1095.6269113149847,3.0,Loyal Customers
7875,60,Female,India,40034,65,16,39.7,4,0,635.2,1456.8807339449543,3.0,Loyal Customers
7876,43,Female,Japan,144318,48,16,63.46,1,0,1015.36,9315.229357798165,3.0,Loyal Customers
7877,41,Female,Japan,48381,39,20,38.18,6,0,763.6,1167.5840978593271,0.0,At Risk Customers
7878,42,Female,UK,82354,69,27,52.47,7,0,1416.69,1856.7365661861074,1.0,Champions / Top Spenders
7879,20,Male,Brazil,37474,27,7,40.65,1,0,284.55,2610.5504587155965,1.0,Champions / Top Spenders
7880,22,Male,France,34208,2,11,27.29,4,1,300.19,688.5091743119266,1.0,Champions / Top Spenders
7881,62,Female,South Africa,65197,55,9,35.37,1,0,318.33,2920.45871559633,0.0,At Risk Customers
7882,34,Female,India,70076,11,33,34.58,13,0,1141.1399999999999,805.3211009174311,3.0,Loyal Customers
7883,48,Female,Australia,92548,89,18,64.39,2,0,1159.02,5316.605504587156,1.0,Champions / Top Spenders
7884,24,Male,Canada,65142,2,4,30.36,0,0,121.44,1114.1284403669724,2.0,New / Low Engagement
7885,37,Female,South Africa,36079,56,22,29.75,7,0,654.5,857.7981651376147,0.0,At Risk Customers
7886,60,Female,UK,121557,54,40,55.33,14,0,2213.2,1450.3276539973788,3.0,Loyal Customers
7887,34,Male,Japan,124712,23,12,48.64,1,0,583.6800000000001,5354.862385321101,0.0,At Risk Customers
7888,51,Female,USA,60248,50,28,41.32,9,0,1156.96,1179.3679918450562,2.0,New / Low Engagement
7889,52,Male,USA,79490,66,17,54.27,4,0,922.59,2116.032110091743,0.0,At Risk Customers
7890,68,Male,Canada,79908,62,31,53.26,9,0,1651.06,1683.0377166156984,0.0,At Risk Customers
7891,63,Male,Canada,142698,22,30,55.5,10,0,1665.0,1527.5229357798164,1.0,Champions / Top Spenders
7892,68,Male,Canada,70860,23,6,44.82,0,1,268.92,2467.1559633027523,3.0,Loyal Customers
7893,46,Male,India,79318,25,21,33.95,6,0,712.95,1090.1376146788994,0.0,At Risk Customers
7894,57,Female,USA,66232,25,29,43.74,12,0,1268.46,969.7706422018349,2.0,New / Low Engagement
7895,52,Female,France,44220,34,16,34.1,4,0,545.6,1251.3761467889908,0.0,At Risk Customers
7896,38,Male,Canada,116177,51,40,44.47,15,0,1778.8,1087.9510703363915,0.0,At Risk Customers
7897,51,Female,USA,141231,20,26,56.5,9,1,1469.0,1497.4515800203874,2.0,New / Low Engagement
7898,47,Female,South Africa,49928,62,24,51.87,7,0,1244.8799999999999,1631.5596330275228,0.0,At Risk Customers
7899,54,Male,Germany,116581,73,22,53.07,5,0,1167.54,2142.2752293577983,0.0,At Risk Customers
7900,29,Male,Canada,137903,92,27,57.18,5,0,1543.86,2832.770642201835,3.0,Loyal Customers
7901,48,Female,Australia,92202,61,15,44.53,2,0,667.95,3063.9908256880735,3.0,Loyal Customers
7902,65,Male,USA,133966,44,21,48.49,5,1,1018.2900000000001,1868.422018348624,1.0,Champions / Top Spenders
7903,62,Female,India,39751,18,8,31.23,2,1,249.84,1146.0550458715597,3.0,Loyal Customers
7904,65,Male,France,84586,79,20,59.68,3,0,1193.6,3650.152905198777,0.0,At Risk Customers
7905,39,Female,USA,131176,18,25,57.99,7,0,1449.75,1900.0655307994757,3.0,Loyal Customers
7906,29,Male,Canada,69288,21,16,36.01,5,1,576.16,1057.1743119266055,3.0,Loyal Customers
7907,54,Female,South Africa,82401,33,14,50.92,3,0,712.88,2180.061162079511,3.0,Loyal Customers
7908,37,Male,India,49995,2,16,20.4,6,1,326.4,499.0825688073394,0.0,At Risk Customers
7909,40,Female,Germany,144455,88,28,66.19,5,0,1853.32,3400.587155963303,1.0,Champions / Top Spenders
7910,65,Male,South Africa,28914,36,12,28.05,3,0,336.6,1029.3577981651376,1.0,Champions / Top Spenders
7911,53,Male,Canada,81356,4,5,35.72,1,0,178.6,1638.532110091743,3.0,Loyal Customers
7912,21,Male,Germany,91790,92,15,58.8,0,0,882.0,8091.743119266055,1.0,Champions / Top Spenders
7913,31,Male,USA,43826,91,11,42.52,0,0,467.72,4291.0091743119265,3.0,Loyal Customers
7914,58,Male,USA,167797,1,12,60.19,2,0,722.28,3313.2110091743116,0.0,At Risk Customers
7915,54,Female,Brazil,74974,33,31,49.89,12,0,1546.59,1182.4082568807341,1.0,Champions / Top Spenders
7916,36,Female,Australia,68030,19,9,37.57,1,1,338.13,3102.110091743119,3.0,Loyal Customers
7917,41,Female,USA,65073,9,17,44.73,7,0,760.41,996.6055045871558,0.0,At Risk Customers
7918,43,Male,Brazil,75599,78,40,53.91,15,0,2156.3999999999996,1318.8990825688072,3.0,Loyal Customers
7919,31,Male,USA,89709,46,15,49.6,3,0,744.0,2275.229357798165,0.0,At Risk Customers
7920,36,Male,USA,86629,84,32,60.73,10,0,1943.36,1782.8990825688074,3.0,Loyal Customers
7921,31,Male,Germany,126603,9,14,51.01,3,0,714.14,2183.9143730886854,3.0,Loyal Customers
7922,48,Female,France,35268,7,24,38.36,10,0,920.64,844.6238532110091,3.0,Loyal Customers
7923,45,Female,UK,129685,38,16,52.91,3,0,846.56,2588.8685015290516,0.0,At Risk Customers
7924,31,Male,USA,145613,88,31,75.96,7,0,2354.7599999999998,3086.186107470511,1.0,Champions / Top Spenders
7925,26,Male,India,58138,9,3,30.68,0,1,92.03999999999999,844.4036697247706,0.0,At Risk Customers
7926,53,Female,Germany,150265,64,35,59.32,11,0,2076.2,1731.6096747289407,2.0,New / Low Engagement
7927,64,Male,USA,90741,76,21,52.61,3,0,1104.81,3378.623853211009,3.0,Loyal Customers
7928,51,Female,Canada,128378,26,13,45.69,2,0,593.97,2724.633027522936,1.0,Champions / Top Spenders
7929,60,Male,USA,117873,15,6,44.97,0,0,269.82,2475.412844036697,2.0,New / Low Engagement
7930,38,Female,Australia,114233,92,34,54.07,10,0,1838.38,1686.5871559633026,0.0,At Risk Customers
7931,36,Male,Canada,99393,17,26,44.18,9,0,1148.68,1170.927624872579,0.0,At Risk Customers
7932,47,Female,USA,98944,77,42,45.65,14,0,1917.3,1256.4220183486239,3.0,Loyal Customers
7933,27,Female,USA,86258,5,16,35.34,6,0,565.44,864.5871559633028,3.0,Loyal Customers
7934,59,Female,Germany,159783,51,14,54.62,0,1,764.68,7015.412844036697,0.0,At Risk Customers
7935,68,Male,Australia,149544,60,37,62.56,12,0,2314.7200000000003,1769.6636085626913,0.0,At Risk Customers
7936,52,Male,UK,178959,53,44,58.74,15,0,2584.56,1580.7706422018348,3.0,Loyal Customers
7937,64,Male,Brazil,39237,15,20,34.07,8,0,681.4,781.4220183486239,0.0,At Risk Customers
7938,57,Female,Germany,138439,5,31,51.52,12,1,1597.1200000000001,1221.0397553516823,3.0,Loyal Customers
7939,54,Male,India,56270,35,18,43.47,5,0,782.46,1435.7064220183486,0.0,At Risk Customers
7940,52,Male,Brazil,65744,4,33,33.76,15,1,1114.08,681.3944954128441,0.0,At Risk Customers
7941,52,Male,UK,88752,94,44,59.08,14,0,2599.52,1703.4862385321098,2.0,New / Low Engagement
7942,29,Female,India,56869,64,18,41.31,3,0,743.58,2273.9449541284407,3.0,Loyal Customers
7943,67,Female,South Africa,35379,58,17,37.19,5,0,632.23,1160.0550458715595,0.0,At Risk Customers
7944,53,Female,Australia,167161,63,47,57.32,15,0,2694.04,1647.730886850153,3.0,Loyal Customers
7945,51,Male,Japan,159171,4,12,47.17,2,1,566.04,2596.5137614678897,0.0,At Risk Customers
7946,32,Male,South Africa,50189,55,25,46.12,8,0,1153.0,1322.2477064220184,3.0,Loyal Customers
7947,66,Female,Germany,62151,1,13,33.37,4,0,433.80999999999995,994.9770642201834,1.0,Champions / Top Spenders
7948,18,Female,UK,81848,8,4,36.86,0,0,147.44,1352.6605504587155,2.0,New / Low Engagement
7949,48,Male,Canada,178276,72,30,74.2,7,0,2226.0,2917.4311926605506,2.0,New / Low Engagement
7950,69,Male,Japan,61401,44,18,44.3,6,0,797.4,1219.2660550458713,0.0,At Risk Customers
7951,54,Male,UK,165650,64,30,71.77,8,0,2153.1,2469.151376146789,1.0,Champions / Top Spenders
7952,20,Female,South Africa,35145,16,6,34.9,1,0,209.39999999999998,1921.1009174311926,2.0,New / Low Engagement
7953,50,Male,USA,167035,93,25,73.92,4,0,1848.0,4238.532110091744,3.0,Loyal Customers
7954,39,Male,Canada,116149,89,14,59.79,0,0,837.06,7679.4495412844035,3.0,Loyal Customers
7955,19,Female,Germany,57732,86,14,46.88,1,0,656.32,6021.284403669725,0.0,At Risk Customers
7956,39,Male,India,44975,59,29,48.82,11,0,1415.78,1180.8006672226854,2.0,New / Low Engagement
7957,42,Male,Australia,118920,53,14,53.75,0,0,752.5,6903.6697247706425,0.0,At Risk Customers
